# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2267126	2267437	+	GCF_011405655.1_01930	rhaM_2	L-rhamnose mutarotase	EC:5.1.3.32, SO:0001217, UniRef:UniRef50_A9KN28, UserProtein:GCF_011405655.1_01930
contig_1	cds	2267661	2268131	+	GCF_011405655.1_01931		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6N7RIS4, UserProtein:GCF_011405655.1_01931
contig_1	cds	2268388	2269479	+	GCF_011405655.1_01932		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0ASK8, UserProtein:GCF_011405655.1_01932
contig_1	cds	2269605	2271245	-	GCF_011405655.1_01933	ifcA_8	Fumarate reductase flavoprotein subunit	COG:COG1053, EC:1.3.5.4, SO:0001217, UniRef:UniRef50_D0WH16, UserProtein:GCF_011405655.1_01933
contig_1	cds	2271406	2273019	-	GCF_011405655.1_01934		hypothetical protein	UserProtein:GCF_011405655.1_01934
contig_1	cds	2273124	2274806	-	GCF_011405655.1_01935		Fumarate reductase flavoprotein subunit	COG:COG1053, EC:1.3.5.4, UserProtein:GCF_011405655.1_01935
contig_1	cds	2274965	2276407	-	GCF_011405655.1_01936		hypothetical protein	UserProtein:GCF_011405655.1_01936
contig_1	cds	2276492	2277379	-	GCF_011405655.1_01937	gltC	HTH-type transcriptional regulator GltC	UserProtein:GCF_011405655.1_01937
contig_1	cds	2277504	2278541	+	GCF_011405655.1_01938		hypothetical protein	UserProtein:GCF_011405655.1_01938
contig_1	cds	2278525	2280102	-	GCF_011405655.1_01939		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SLZ0, UserProtein:GCF_011405655.1_01939
contig_1	cds	2280657	2285717	-	GCF_011405655.1_01940	srmB	ATP-dependent RNA helicase SrmB	EC:3.6.4.13, SO:0001217, UniRef:UniRef50_R9KUF5, UserProtein:GCF_011405655.1_01940
contig_1	cds	2285746	2286051	-	GCF_011405655.1_01941		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KUP3, UserProtein:GCF_011405655.1_01941
contig_1	cds	2286111	2286209	+	GCF_011405655.1_01942		hypothetical protein	UserProtein:GCF_011405655.1_01942
contig_1	cds	2286378	2287925	-	GCF_011405655.1_01943		hypothetical protein	UserProtein:GCF_011405655.1_01943
contig_1	cds	2288141	2289910	+	GCF_011405655.1_01944	ksdD	3-oxosteroid 1-dehydrogenase	COG:COG1053, EC:1.3.99.4, SO:0001217, UniRef:UniRef50_A0A3N0AY20, UserProtein:GCF_011405655.1_01944
contig_1	cds	2290082	2290927	+	GCF_011405655.1_01945		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L2M1, UserProtein:GCF_011405655.1_01945
contig_1	cds	2290979	2292349	+	GCF_011405655.1_01946	tap	Multidrug efflux pump Tap	SO:0001217, UniRef:UniRef50_R9KUU5, UserProtein:GCF_011405655.1_01946
contig_1	cds	2292507	2294078	+	GCF_011405655.1_01947	pepD	Dipeptidase	COG:COG4690, EC:3.4.-.-, SO:0001217, UniRef:UniRef50_A0A6F8SMI2, UserProtein:GCF_011405655.1_01947
contig_1	cds	2294345	2294782	+	GCF_011405655.1_01948		putative HTH-type transcriptional regulator	COG:COG3279, SO:0001217, UniRef:UniRef50_F7UZV4, UserProtein:GCF_011405655.1_01948
contig_1	cds	2294795	2295226	+	GCF_011405655.1_01949		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4S4G569, UserProtein:GCF_011405655.1_01949
contig_1	cds	2295809	2298019	-	GCF_011405655.1_01950	rep	ATP-dependent DNA helicase Rep	EC:3.6.4.12, SO:0001217, UniRef:UniRef50_R9KUN8, UserProtein:GCF_011405655.1_01950
contig_1	cds	2298411	2299427	+	GCF_011405655.1_01951	aes	Acetyl esterase	EC:3.1.1.-, UserProtein:GCF_011405655.1_01951
contig_1	cds	2299400	2301259	+	GCF_011405655.1_01952		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7K3KMZ0, UserProtein:GCF_011405655.1_01952
contig_1	cds	2301278	2302045	-	GCF_011405655.1_01953	ecfT	Energy-coupling factor transporter transmembrane protein EcfT	COG:COG0619, UserProtein:GCF_011405655.1_01953
contig_1	cds	2302045	2302899	-	GCF_011405655.1_01954	ykoD	Putative HMP/thiamine import ATP-binding protein YkoD	COG:COG1122, EC:3.6.3.-, SO:0001217, UniRef:UniRef50_F7UZB3, UserProtein:GCF_011405655.1_01954
contig_1	cds	2302896	2303735	-	GCF_011405655.1_01955	ecfA1	Energy-coupling factor transporter ATP-binding protein EcfA1	EC:7.-.-.-, SO:0001217, UniRef:UniRef50_A0A1V4SHG2, UserProtein:GCF_011405655.1_01955
contig_1	cds	2303769	2304377	-	GCF_011405655.1_01956		hypothetical protein	UserProtein:GCF_011405655.1_01956
contig_1	cds	2304953	2305738	-	GCF_011405655.1_01957		hypothetical protein	UserProtein:GCF_011405655.1_01957
contig_1	cds	2305926	2306996	+	GCF_011405655.1_01958	ptcA_2	Putrescine carbamoyltransferase	COG:COG0078, EC:2.1.3.6, SO:0001217, UniRef:UniRef50_D0WGT0, UserProtein:GCF_011405655.1_01958
contig_1	cds	2307060	2308535	+	GCF_011405655.1_01959	potE	Putrescine transporter PotE	SO:0001217, UniRef:UniRef50_A0A143X2T5, UserProtein:GCF_011405655.1_01959
contig_1	cds	2308599	2309723	+	GCF_011405655.1_01960	aguA_3	Putative agmatine deiminase	COG:COG2957, EC:3.5.3.12, SO:0001217, UniRef:UniRef50_Q8DW17, UserProtein:GCF_011405655.1_01960
contig_1	cds	2310072	2310872	-	GCF_011405655.1_01961	aroF	Phospho-2-dehydro-3-deoxyheptonate aldolase	COG:COG2876, EC:2.5.1.54, SO:0001217, UniRef:UniRef50_C7MP64, UserProtein:GCF_011405655.1_01961
contig_1	cds	2310869	2311150	-	GCF_011405655.1_01962		hypothetical protein	UserProtein:GCF_011405655.1_01962
contig_1	cds	2311398	2311961	-	GCF_011405655.1_01963		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KUT2, UserProtein:GCF_011405655.1_01963
contig_1	cds	2312219	2312578	-	GCF_011405655.1_01964		hypothetical protein	UserProtein:GCF_011405655.1_01964
contig_1	cds	2312520	2312738	-	GCF_011405655.1_01965		hypothetical protein	UserProtein:GCF_011405655.1_01965
contig_1	cds	2313074	2313691	-	GCF_011405655.1_01966	soeB_6	Sulfite dehydrogenase subunit B	COG:COG0437, SO:0001217, UniRef:UniRef50_A0A7K3KKZ5, UserProtein:GCF_011405655.1_01966
contig_1	cds	2313701	2315968	-	GCF_011405655.1_01967	pcrA_4	Perchlorate reductase subunit alpha	COG:COG0243, EC:1.97.1.-, SO:0001217, UniRef:UniRef50_A0A369P083, UserProtein:GCF_011405655.1_01967
contig_1	cds	2316421	2317578	-	GCF_011405655.1_01968		hypothetical protein	UserProtein:GCF_011405655.1_01968
contig_1	cds	2317861	2318793	-	GCF_011405655.1_01969		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0J1C9, UserProtein:GCF_011405655.1_01969
contig_1	cds	2318794	2319255	-	GCF_011405655.1_01970		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7K3L266, UserProtein:GCF_011405655.1_01970
contig_1	cds	2319277	2320254	-	GCF_011405655.1_01971		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SM60, UserProtein:GCF_011405655.1_01971
contig_1	cds	2320637	2321590	-	GCF_011405655.1_01972	uppP	Undecaprenyl-diphosphatase	EC:3.6.1.27, SO:0001217, UniRef:UniRef50_J6IDJ3, UserProtein:GCF_011405655.1_01972
contig_1	cds	2322228	2323049	+	GCF_011405655.1_01973		hypothetical protein	UserProtein:GCF_011405655.1_01973
contig_1	cds	2323333	2324415	+	GCF_011405655.1_01974		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7C8BQ01, UserProtein:GCF_011405655.1_01974
contig_1	cds	2324431	2325318	+	GCF_011405655.1_01975	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	EC:2.1.1.185, SO:0001217, UniRef:UniRef50_F4X9S3, UserProtein:GCF_011405655.1_01975
contig_1	cds	2325473	2326882	-	GCF_011405655.1_01976	pknD	Serine/threonine-protein kinase PknD	EC:2.7.11.1, SO:0001217, UniRef:UniRef50_A0A7K3KMJ8, UserProtein:GCF_011405655.1_01976
contig_1	cds	2326902	2327321	-	GCF_011405655.1_01977		hypothetical protein	UserProtein:GCF_011405655.1_01977
contig_1	cds	2327423	2328142	-	GCF_011405655.1_01978		hypothetical protein	UserProtein:GCF_011405655.1_01978
contig_1	cds	2328252	2329085	-	GCF_011405655.1_01979		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KTU5, UserProtein:GCF_011405655.1_01979
contig_1	cds	2329079	2329804	-	GCF_011405655.1_01980		Multidrug efflux system ATP-binding protein	COG:COG1131, EC:7.6.2.-, SO:0001217, UniRef:UniRef50_A0A4P6LVP5, UserProtein:GCF_011405655.1_01980
contig_1	cds	2330199	2331239	-	GCF_011405655.1_01981		hypothetical protein	UserProtein:GCF_011405655.1_01981
contig_1	cds	2331403	2332122	+	GCF_011405655.1_01982	walR	Transcriptional regulatory protein WalR	COG:COG0745, SO:0001217, UniRef:UniRef50_G1WFY0, UserProtein:GCF_011405655.1_01982
contig_1	cds	2332112	2334307	+	GCF_011405655.1_01983	sasA	Adaptive-response sensory-kinase SasA	EC:2.7.-.-, SO:0001217, UniRef:UniRef50_A0A7X5DEI6, UserProtein:GCF_011405655.1_01983
contig_1	cds	2334379	2335368	+	GCF_011405655.1_01984	ddh	Meso-diaminopimelate D-dehydrogenase	EC:1.4.1.16, SO:0001217, UniRef:UniRef50_Q9KWR0, UserProtein:GCF_011405655.1_01984
contig_1	cds	2335616	2338228	-	GCF_011405655.1_01985	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic	EC:2.1.3.15, SO:0001217, UniRef:UniRef50_A0A6F8SMT9, UserProtein:GCF_011405655.1_01985
contig_1	cds	2338231	2338692	-	GCF_011405655.1_01986	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	EC:4.2.1.59, SO:0001217, UniRef:UniRef50_A0A6N8JT83, UserProtein:GCF_011405655.1_01986
contig_1	cds	2338876	2340168	-	GCF_011405655.1_01987	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	EC:2.3.1.179, SO:0001217, UniRef:UniRef50_D0WHZ4, UserProtein:GCF_011405655.1_01987
contig_1	cds	2340165	2340923	-	GCF_011405655.1_01988	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	EC:1.1.1.100, SO:0001217, UniRef:UniRef50_Q9X248, UserProtein:GCF_011405655.1_01988
contig_1	cds	2340926	2341888	-	GCF_011405655.1_01989	fabD	Malonyl CoA-acyl carrier protein transacylase	EC:2.3.1.39, SO:0001217, UniRef:UniRef50_F0HPA2, UserProtein:GCF_011405655.1_01989
contig_1	cds	2341899	2342864	-	GCF_011405655.1_01990		NADH:quinone reductase	COG:COG2070, EC:1.6.5.11, SO:0001217, UniRef:UniRef50_A0A0C7PHW7, UserProtein:GCF_011405655.1_01990
contig_1	cds	2343061	2344215	+	GCF_011405655.1_01991	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	COG:COG0332, EC:2.3.1.180, SO:0001217, UniRef:UniRef50_A0A143X1N5, UserProtein:GCF_011405655.1_01991
contig_1	cds	2344391	2345557	-	GCF_011405655.1_01992		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KTT2, UserProtein:GCF_011405655.1_01992
contig_1	cds	2345579	2346436	-	GCF_011405655.1_01993		hypothetical protein	UserProtein:GCF_011405655.1_01993
contig_1	cds	2347060	2347848	+	GCF_011405655.1_01994		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L2H7, UserProtein:GCF_011405655.1_01994
contig_1	cds	2347975	2348883	+	GCF_011405655.1_01995	ppx	Exopolyphosphatase	COG:COG0248, EC:3.6.1.11, SO:0001217, UniRef:UniRef50_R9KUQ5, UserProtein:GCF_011405655.1_01995
contig_1	cds	2349005	2349691	-	GCF_011405655.1_01996		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KUA4, UserProtein:GCF_011405655.1_01996
contig_1	cds	2349916	2350515	+	GCF_011405655.1_01997		Phosphoserine phosphatase	COG:COG0560, EC:3.1.3.3, SO:0001217, UniRef:UniRef50_A0A0M6WEI1, UserProtein:GCF_011405655.1_01997
contig_1	cds	2350704	2352554	+	GCF_011405655.1_01998		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7K3XZ27, UserProtein:GCF_011405655.1_01998
contig_1	cds	2352551	2353585	+	GCF_011405655.1_01999		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L2H1, UserProtein:GCF_011405655.1_01999
contig_1	cds	2353813	2354175	+	GCF_011405655.1_02000		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A143X1I1, UserProtein:GCF_011405655.1_02000
contig_1	cds	2354205	2354672	-	GCF_011405655.1_02001	yfkJ	Low molecular weight protein-tyrosine-phosphatase YfkJ	COG:COG0394, EC:3.1.3.48, SO:0001217, UniRef:UniRef50_R7F7H6, UserProtein:GCF_011405655.1_02001
contig_1	cds	2354918	2356597	+	GCF_011405655.1_02002	ettA	Energy-dependent translational throttle protein EttA	COG:COG0488, SO:0001217, UniRef:UniRef50_A0A1S1U1Z8, UserProtein:GCF_011405655.1_02002
contig_1	cds	2356819	2357373	+	GCF_011405655.1_02003		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L2G6, UserProtein:GCF_011405655.1_02003
contig_1	cds	2357376	2358143	+	GCF_011405655.1_02004	pezT	Toxin PezT	EC:2.7.1.176, SO:0001217, UniRef:UniRef50_A0A7X5D9R8, UserProtein:GCF_011405655.1_02004
contig_1	cds	2358248	2358379	+	GCF_011405655.1_02005		hypothetical protein	UserProtein:GCF_011405655.1_02005
contig_1	cds	2358471	2359856	-	GCF_011405655.1_02006		hypothetical protein	UserProtein:GCF_011405655.1_02006
contig_1	cds	2359867	2361579	-	GCF_011405655.1_02007	fdnG	Formate dehydrogenase, nitrate-inducible, major subunit	COG:COG0243, EC:1.17.5.3, UserProtein:GCF_011405655.1_02007
contig_1	cds	2361596	2363257	-	GCF_011405655.1_02008	fdhA	Formate dehydrogenase subunit alpha	EC:1.17.1.9, UserProtein:GCF_011405655.1_02008
contig_1	cds	2363525	2364760	+	GCF_011405655.1_02009	dapL	LL-diaminopimelate aminotransferase	COG:COG0436, EC:2.6.1.83, SO:0001217, UniRef:UniRef50_Q18T09, UserProtein:GCF_011405655.1_02009
contig_1	cds	2364921	2365871	+	GCF_011405655.1_02010		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369P3C5, UserProtein:GCF_011405655.1_02010
contig_1	cds	2366646	2367755	+	GCF_011405655.1_02011	zitB	Zinc transporter ZitB	SO:0001217, UniRef:UniRef50_A0A4T9TET9, UserProtein:GCF_011405655.1_02011
contig_1	cds	2367781	2368761	+	GCF_011405655.1_02012		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KUG3, UserProtein:GCF_011405655.1_02012
contig_1	cds	2368768	2370423	-	GCF_011405655.1_02013	rcsC	Sensor histidine kinase RcsC	EC:2.7.13.3, SO:0001217, UniRef:UniRef50_A0A6F8SND6, UserProtein:GCF_011405655.1_02013
contig_1	cds	2370544	2371476	-	GCF_011405655.1_02014	cysK1	O-acetylserine sulfhydrylase	COG:COG0031, EC:2.5.1.47, SO:0001217, UniRef:UniRef50_A5HZR7, UserProtein:GCF_011405655.1_02014
contig_1	cds	2371828	2372754	+	GCF_011405655.1_02015	gltC	HTH-type transcriptional regulator GltC	SO:0001217, UniRef:UniRef50_A0A096LEW4, UserProtein:GCF_011405655.1_02015
contig_1	cds	2372806	2373954	-	GCF_011405655.1_02016	mnmA	tRNA-specific 2-thiouridylase MnmA	EC:2.8.1.13, SO:0001217, UniRef:UniRef50_X8IR63, UserProtein:GCF_011405655.1_02016
contig_1	cds	2374314	2375240	+	GCF_011405655.1_02017	thiM	Hydroxyethylthiazole kinase	COG:COG2145, EC:2.7.1.50, SO:0001217, UniRef:UniRef50_R9KUM5, UserProtein:GCF_011405655.1_02017
contig_1	cds	2375337	2375636	+	GCF_011405655.1_02018		hypothetical protein	SO:0001217, UniRef:UniRef50_C5RBS5, UserProtein:GCF_011405655.1_02018
contig_1	cds	2375740	2376603	+	GCF_011405655.1_02019	rsxB_4	Ion-translocating oxidoreductase complex subunit B	EC:7.-.-.-, SO:0001217, UniRef:UniRef50_C5EWI9, UserProtein:GCF_011405655.1_02019
contig_1	cds	2376661	2378586	-	GCF_011405655.1_02020		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SMA6, UserProtein:GCF_011405655.1_02020
contig_1	cds	2378797	2379726	+	GCF_011405655.1_02021	pdxS	Pyridoxal 5'-phosphate synthase subunit PdxS	COG:COG0214, EC:4.3.3.6, SO:0001217, UniRef:UniRef50_P37527, UserProtein:GCF_011405655.1_02021
contig_1	cds	2379732	2380283	+	GCF_011405655.1_02022	pdxT	Pyridoxal 5'-phosphate synthase subunit PdxT	COG:COG0311, EC:4.3.3.6, UserProtein:GCF_011405655.1_02022
contig_1	cds	2380277	2381914	-	GCF_011405655.1_02023		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SMQ3, UserProtein:GCF_011405655.1_02023
contig_1	cds	2382460	2388789	-	GCF_011405655.1_02024		hypothetical protein	UserProtein:GCF_011405655.1_02024
contig_1	cds	2389128	2390861	+	GCF_011405655.1_02025		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A373KT06, UserProtein:GCF_011405655.1_02025
contig_1	cds	2391156	2391332	-	GCF_011405655.1_02026		hypothetical protein	UserProtein:GCF_011405655.1_02026
contig_1	cds	2391641	2392954	+	GCF_011405655.1_00232		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SIX3, UserProtein:GCF_011405655.1_00232
contig_1	cds	2392957	2393769	+	GCF_011405655.1_00597		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A096KM41, UserProtein:GCF_011405655.1_00597
contig_1	cds	2394216	2394485	+	GCF_011405655.1_02029		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6B8LK05, UserProtein:GCF_011405655.1_02029
contig_1	cds	2394926	2395576	-	GCF_011405655.1_02030		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369P5Y0, UserProtein:GCF_011405655.1_02030
contig_1	cds	2395860	2396753	+	GCF_011405655.1_02031		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KUM3, UserProtein:GCF_011405655.1_02031
contig_1	cds	2396907	2397806	-	GCF_011405655.1_02032		hypothetical protein	SO:0001217, UniRef:UniRef50_K0YID6, UserProtein:GCF_011405655.1_02032
contig_1	cds	2397812	2398354	-	GCF_011405655.1_02033	phsB	Thiosulfate reductase electron transfer subunit PhsB	COG:COG0437, UserProtein:GCF_011405655.1_02033
contig_1	cds	2398354	2400558	-	GCF_011405655.1_02034	phsA	Thiosulfate reductase molybdopterin-containing subunit PhsA	COG:COG0243, EC:1.8.5.5, SO:0001217, UniRef:UniRef50_A0A6N2Y8V0, UserProtein:GCF_011405655.1_02034
contig_1	cds	2400580	2401323	-	GCF_011405655.1_02035	ndhI_2	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic	EC:7.1.1.-, UserProtein:GCF_011405655.1_02035
contig_1	cds	2401627	2403786	+	GCF_011405655.1_02036	ydhV	putative oxidoreductase YdhV	COG:COG2414, EC:1.-.-.-, SO:0001217, UniRef:UniRef50_Q9R4Y1, UserProtein:GCF_011405655.1_02036
contig_1	cds	2404241	2405293	-	GCF_011405655.1_02037		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KU65, UserProtein:GCF_011405655.1_02037
contig_1	cds	2405296	2405895	-	GCF_011405655.1_02038		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6N8IG07, UserProtein:GCF_011405655.1_02038
contig_1	cds	2406113	2407909	+	GCF_011405655.1_02039		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SPA7, UserProtein:GCF_011405655.1_02039
contig_1	cds	2407919	2408101	+	GCF_011405655.1_02040		hypothetical protein	UserProtein:GCF_011405655.1_02040
contig_1	cds	2408196	2409389	-	GCF_011405655.1_02041	aspC	Aspartate aminotransferase	COG:COG0436, EC:2.6.1.1, SO:0001217, UniRef:UniRef50_A0A173Z0W4, UserProtein:GCF_011405655.1_02041
contig_1	cds	2409478	2410866	-	GCF_011405655.1_02042		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3A9BC69, UserProtein:GCF_011405655.1_02042
contig_1	cds	2411298	2412656	-	GCF_011405655.1_02043	proP_2	Proline/betaine transporter	SO:0001217, UniRef:UniRef50_D6ZIP8, UserProtein:GCF_011405655.1_02043
contig_1	cds	2412938	2414083	-	GCF_011405655.1_02044	strB1_1	Inosamine-phosphate amidinotransferase 1	COG:COG1834, EC:2.1.4.2, UserProtein:GCF_011405655.1_02044
contig_1	cds	2414349	2414930	-	GCF_011405655.1_02045		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L2C6, UserProtein:GCF_011405655.1_02045
contig_1	cds	2415130	2416476	-	GCF_011405655.1_02046	proP_3	Proline/betaine transporter	SO:0001217, UniRef:UniRef50_D6ZIP8, UserProtein:GCF_011405655.1_02046
contig_1	cds	2416727	2417287	-	GCF_011405655.1_02047		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WG90, UserProtein:GCF_011405655.1_02047
contig_1	cds	2417330	2418445	-	GCF_011405655.1_02048		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WJD6, UserProtein:GCF_011405655.1_02048
contig_1	cds	2418705	2419850	-	GCF_011405655.1_02049	strB1_2	Inosamine-phosphate amidinotransferase 1	COG:COG1834, EC:2.1.4.2, UserProtein:GCF_011405655.1_02049
contig_1	cds	2420153	2421109	-	GCF_011405655.1_02050	arcC1_3	Carbamate kinase 1	EC:2.7.2.2, SO:0001217, UniRef:UniRef50_A0A8D5ZMK7, UserProtein:GCF_011405655.1_02050
contig_1	cds	2421357	2422355	-	GCF_011405655.1_02051	arcB_2	Ornithine carbamoyltransferase, catabolic	EC:2.1.3.3, SO:0001217, UniRef:UniRef50_P0C0D0, UserProtein:GCF_011405655.1_02051
contig_1	cds	2422514	2423737	-	GCF_011405655.1_02052	arcA_5	Arginine deiminase	COG:COG2235, EC:3.5.3.6, SO:0001217, UniRef:UniRef50_P0C0B4, UserProtein:GCF_011405655.1_02052
contig_1	cds	2424479	2426107	+	GCF_011405655.1_02053	nfdA_2	N-substituted formamide deformylase	EC:3.5.1.91, SO:0001217, UniRef:UniRef50_G1WKM0, UserProtein:GCF_011405655.1_02053
contig_1	cds	2427538	2428830	+	GCF_011405655.1_00203		hypothetical protein	SO:0001217, UniRef:UniRef50_D0WF85, UserProtein:GCF_011405655.1_00203
contig_1	cds	2429075	2430022	+	GCF_011405655.1_02055	rlmN	putative dual-specificity RNA methyltransferase RlmN	EC:2.1.1.192, UserProtein:GCF_011405655.1_02055
contig_1	cds	2430566	2430907	+	GCF_011405655.1_02056	mcrB	5-methylcytosine-specific restriction enzyme B	COG:COG1401, EC:3.1.21.-, UserProtein:GCF_011405655.1_02056
contig_1	cds	2430904	2431962	+	GCF_011405655.1_02057	mcrC	Protein McrC	COG:COG4268, UserProtein:GCF_011405655.1_02057
contig_1	cds	2431974	2432723	+	GCF_011405655.1_02058		hypothetical protein	UserProtein:GCF_011405655.1_02058
contig_1	cds	2432739	2433098	-	GCF_011405655.1_02059		hypothetical protein	UserProtein:GCF_011405655.1_02059
contig_1	cds	2433186	2434265	-	GCF_011405655.1_02060		Putative prophage phiRv2 integrase	COG:COG0582, UserProtein:GCF_011405655.1_02060
contig_1	cds	2434269	2434667	-	GCF_011405655.1_02061		hypothetical protein	UserProtein:GCF_011405655.1_02061
contig_1	cds	2434639	2435712	-	GCF_011405655.1_02062		Putative prophage phiRv2 integrase	COG:COG0582, SO:0001217, UniRef:UniRef50_K0YPQ8, UserProtein:GCF_011405655.1_02062
contig_1	cds	2435709	2435906	-	GCF_011405655.1_02063		hypothetical protein	UserProtein:GCF_011405655.1_02063
contig_1	cds	2436043	2436459	+	GCF_011405655.1_02064		hypothetical protein	UserProtein:GCF_011405655.1_02064
contig_1	cds	2437100	2438704	-	GCF_011405655.1_02065	guaA_1	GMP synthase [glutamine-hydrolyzing]	EC:6.3.5.2, SO:0001217, UniRef:UniRef50_A0A164EI23, UserProtein:GCF_011405655.1_02065
contig_1	cds	2438907	2439782	-	GCF_011405655.1_02066		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KXE9, UserProtein:GCF_011405655.1_02066
contig_1	cds	2439957	2440334	-	GCF_011405655.1_02067	glpE	Thiosulfate sulfurtransferase GlpE	EC:2.8.1.1, SO:0001217, UniRef:UniRef50_R9KX74, UserProtein:GCF_011405655.1_02067
contig_1	cds	2440644	2441048	+	GCF_011405655.1_02068		hypothetical protein	UserProtein:GCF_011405655.1_02068
contig_1	cds	2441119	2441346	+	GCF_011405655.1_02069		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A136WGJ8, UserProtein:GCF_011405655.1_02069
contig_1	cds	2441355	2443382	+	GCF_011405655.1_02070	cadA	Cadmium, zinc and cobalt-transporting ATPase	COG:COG2217, EC:3.6.3.3, SO:0001217, UniRef:UniRef50_A0A328UFH1, UserProtein:GCF_011405655.1_02070
contig_1	cds	2443584	2444834	+	GCF_011405655.1_02071		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4T9T8K4, UserProtein:GCF_011405655.1_02071
contig_1	cds	2444916	2445833	+	GCF_011405655.1_02072		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KWG6, UserProtein:GCF_011405655.1_02072
contig_1	cds	2445941	2447428	-	GCF_011405655.1_02073		hypothetical protein	UserProtein:GCF_011405655.1_02073
contig_1	cds	2447457	2448092	-	GCF_011405655.1_02074	dmsD	Tat proofreading chaperone DmsD	UserProtein:GCF_011405655.1_02074
contig_1	cds	2448292	2448873	-	GCF_011405655.1_02075	dmsB_14	Anaerobic dimethyl sulfoxide reductase chain B	COG:COG0437, SO:0001217, UniRef:UniRef50_Q24Q17, UserProtein:GCF_011405655.1_02075
contig_1	cds	2448876	2451572	-	GCF_011405655.1_02076	dmsA	Dimethyl sulfoxide reductase DmsA	COG:COG0243, EC:1.8.5.3, UserProtein:GCF_011405655.1_02076
contig_1	cds	2452396	2452773	-	GCF_011405655.1_02077	rplL	50S ribosomal protein L7/L12	SO:0001217, UniRef:UniRef50_A7I3U0, UserProtein:GCF_011405655.1_02077
contig_1	cds	2452865	2453386	-	GCF_011405655.1_02078	rplJ	50S ribosomal protein L10	COG:COG0244, SO:0001217, UniRef:UniRef50_F7UYP5, UserProtein:GCF_011405655.1_02078
contig_1	cds	2453808	2455226	-	GCF_011405655.1_02079		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L558, UserProtein:GCF_011405655.1_02079
contig_1	cds	2455578	2457206	-	GCF_011405655.1_02080		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0B012, UserProtein:GCF_011405655.1_02080
contig_1	cds	2457497	2459644	-	GCF_011405655.1_02081		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WKD3, UserProtein:GCF_011405655.1_02081
contig_1	cds	2459818	2460225	-	GCF_011405655.1_02082	vapC2	Ribonuclease VapC2	COG:COG1487, EC:3.1.-.-, SO:0001217, UniRef:UniRef50_A0A7K3XYS3, UserProtein:GCF_011405655.1_02082
