# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2130794	2132470	-	GCF_000478885.1_01706	ifcA_12	Fumarate reductase flavoprotein subunit	COG:COG1053, EC:1.3.5.4, SO:0001217, UniRef:UniRef50_A0A3N0AZQ8, UserProtein:GCF_000478885.1_01706
contig_1	cds	2132613	2133674	+	GCF_000478885.1_01707		hypothetical protein	UserProtein:GCF_000478885.1_01707
contig_1	cds	2133878	2135143	+	GCF_000478885.1_01708		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4V1QU57, UserProtein:GCF_000478885.1_01708
contig_1	cds	2135146	2135391	-	GCF_000478885.1_01709		hypothetical protein	UserProtein:GCF_000478885.1_01709
contig_1	cds	2135730	2136521	-	GCF_000478885.1_01710	phnPP	Phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase	COG:COG0613, EC:3.1.4.57, SO:0001217, UniRef:UniRef50_C8WJZ5, UserProtein:GCF_000478885.1_01710
contig_1	cds	2136521	2137219	-	GCF_000478885.1_01711	phnL	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL	COG:COG4778, EC:2.7.8.37, SO:0001217, UniRef:UniRef50_A0A1C0YDH5, UserProtein:GCF_000478885.1_01711
contig_1	cds	2137221	2138540	-	GCF_000478885.1_01712	allB	Allantoinase	EC:3.5.2.5, SO:0001217, UniRef:UniRef50_A0A143WXN8, UserProtein:GCF_000478885.1_01712
contig_1	cds	2138590	2139474	-	GCF_000478885.1_01713	btuD	Vitamin B12 import ATP-binding protein BtuD	EC:7.6.2.8, SO:0001217, UniRef:UniRef50_A0A376ABC2, UserProtein:GCF_000478885.1_01713
contig_1	cds	2139464	2140327	-	GCF_000478885.1_01714	phnJ	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase	COG:COG3627, EC:4.7.1.1, SO:0001217, UniRef:UniRef50_A2SNR3, UserProtein:GCF_000478885.1_01714
contig_1	cds	2140311	2141486	-	GCF_000478885.1_01715	phnI	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI	COG:COG3626, EC:2.7.8.37, SO:0001217, UniRef:UniRef50_A0A143WXF1, UserProtein:GCF_000478885.1_01715
contig_1	cds	2141474	2142097	-	GCF_000478885.1_01716		hypothetical protein	UserProtein:GCF_000478885.1_01716
contig_1	cds	2142094	2142537	-	GCF_000478885.1_01717		hypothetical protein	UserProtein:GCF_000478885.1_01717
contig_1	cds	2142621	2143505	-	GCF_000478885.1_01718		hypothetical protein	SO:0001217, UniRef:UniRef50_U2QBK4, UserProtein:GCF_000478885.1_01718
contig_1	cds	2143502	2144296	-	GCF_000478885.1_01719	phnE	Phosphate-import permease protein PhnE	COG:COG3639, SO:0001217, UniRef:UniRef50_A0A410D5G2, UserProtein:GCF_000478885.1_01719
contig_1	cds	2144296	2145195	-	GCF_000478885.1_01720	phnC	Phosphate-import ATP-binding protein PhnC	COG:COG3638, EC:7.3.2.1, SO:0001217, UniRef:UniRef50_T0RHR3, UserProtein:GCF_000478885.1_01720
contig_1	cds	2145195	2146355	-	GCF_000478885.1_01721		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A143WXQ3, UserProtein:GCF_000478885.1_01721
contig_1	cds	2146903	2147112	-	GCF_000478885.1_01722		hypothetical protein	UserProtein:GCF_000478885.1_01722
contig_1	cds	2147553	2149028	+	GCF_000478885.1_01723	alsT	Amino-acid carrier protein AlsT	COG:COG1115, SO:0001217, UniRef:UniRef50_R9KWP7, UserProtein:GCF_000478885.1_01723
contig_1	cds	2149296	2152787	-	GCF_000478885.1_01724		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7X5DCA1, UserProtein:GCF_000478885.1_01724
contig_1	cds	2152862	2153320	-	GCF_000478885.1_01725		hypothetical protein	UserProtein:GCF_000478885.1_01725
contig_1	cds	2153481	2157413	-	GCF_000478885.1_01726	mdtC	Multidrug resistance protein MdtC	SO:0001217, UniRef:UniRef50_A0A1Q6E1J4, UserProtein:GCF_000478885.1_01726
contig_1	cds	2157616	2158257	+	GCF_000478885.1_01727		hypothetical protein	UserProtein:GCF_000478885.1_01727
contig_1	cds	2158393	2158893	+	GCF_000478885.1_01728		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4S4G5J1, UserProtein:GCF_000478885.1_01728
contig_1	cds	2158903	2160687	-	GCF_000478885.1_01729		Putative multidrug export ATP-binding/permease protein	COG:COG1132, EC:3.6.3.-, SO:0001217, UniRef:UniRef50_G1WFJ7, UserProtein:GCF_000478885.1_01729
contig_1	cds	2160690	2162975	-	GCF_000478885.1_01730	helD	DNA helicase IV	COG:COG3973, EC:3.6.4.12, SO:0001217, UniRef:UniRef50_A0A7K3KK20, UserProtein:GCF_000478885.1_01730
contig_1	cds	2162968	2163387	-	GCF_000478885.1_01731	def_2	Peptide deformylase	EC:3.5.1.88, SO:0001217, UniRef:UniRef50_A0A173YEC5, UserProtein:GCF_000478885.1_01731
contig_1	cds	2163629	2164621	+	GCF_000478885.1_01732		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SIS5, UserProtein:GCF_000478885.1_01732
contig_1	cds	2164627	2165436	-	GCF_000478885.1_01733	yycJ	Putative metallo-hydrolase YycJ	COG:COG1235, EC:3.-.-.-, SO:0001217, UniRef:UniRef50_K0YJD9, UserProtein:GCF_000478885.1_01733
contig_1	cds	2165871	2167133	+	GCF_000478885.1_01734	rutC	Putative aminoacrylate peracid reductase RutC	EC:1.-.-.-, SO:0001217, UniRef:UniRef50_A0A6V6ZT39, UserProtein:GCF_000478885.1_01734
contig_1	cds	2167195	2169510	-	GCF_000478885.1_01735	rcsC	Sensor histidine kinase RcsC	EC:2.7.13.3, SO:0001217, UniRef:UniRef50_A0A7X5DD98, UserProtein:GCF_000478885.1_01735
contig_1	cds	2169729	2170184	-	GCF_000478885.1_01736		hypothetical protein	UserProtein:GCF_000478885.1_01736
contig_1	cds	2170588	2171058	+	GCF_000478885.1_01737	ogt_2	Methylated-DNA--protein-cysteine methyltransferase	EC:2.1.1.63, SO:0001217, UniRef:UniRef50_A0A6F8SK19, UserProtein:GCF_000478885.1_01737
contig_1	cds	2171266	2171583	+	GCF_000478885.1_01738		hypothetical protein	UserProtein:GCF_000478885.1_01738
contig_1	cds	2171651	2171884	-	GCF_000478885.1_01739		hypothetical protein	UserProtein:GCF_000478885.1_01739
contig_1	cds	2171895	2172575	-	GCF_000478885.1_01740	hypB	Hydrogenase maturation factor HypB	SO:0001217, UniRef:UniRef50_A0A3N0IW57, UserProtein:GCF_000478885.1_01740
contig_1	cds	2173044	2173592	+	GCF_000478885.1_01741		hypothetical protein	UserProtein:GCF_000478885.1_01741
contig_1	cds	2173645	2174100	-	GCF_000478885.1_01742		hypothetical protein	SO:0001217, UniRef:UniRef50_R7AEL3, UserProtein:GCF_000478885.1_01742
contig_1	cds	2174359	2175555	-	GCF_000478885.1_01743	aPOA1BP	NAD(P)H-hydrate epimerase	EC:5.1.99.6, UserProtein:GCF_000478885.1_01743
contig_1	cds	2175624	2176751	-	GCF_000478885.1_01744		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KX87, UserProtein:GCF_000478885.1_01744
contig_1	cds	2176748	2177278	-	GCF_000478885.1_01745		hypothetical protein	UserProtein:GCF_000478885.1_01745
contig_1	cds	2177512	2178504	+	GCF_000478885.1_01746		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KX19, UserProtein:GCF_000478885.1_01746
contig_1	cds	2178593	2178973	+	GCF_000478885.1_01747	crcB	Putative fluoride ion transporter CrcB	SO:0001217, UniRef:UniRef50_B0N7T8, UserProtein:GCF_000478885.1_01747
contig_1	cds	2179215	2179643	+	GCF_000478885.1_01748		hypothetical protein	SO:0001217, UniRef:UniRef50_F7V8T3, UserProtein:GCF_000478885.1_01748
contig_1	cds	2180309	2181064	+	GCF_000478885.1_01749		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0A8QE49, UserProtein:GCF_000478885.1_01749
contig_1	cds	2181589	2182716	+	GCF_000478885.1_01750	ybiR	Inner membrane protein YbiR	COG:COG0471, SO:0001217, UniRef:UniRef50_A0A7K3KP45, UserProtein:GCF_000478885.1_01750
contig_1	cds	2182903	2183121	+	GCF_000478885.1_01751		hypothetical protein	SO:0001217, UniRef:UniRef50_S3A8N0, UserProtein:GCF_000478885.1_01751
contig_1	cds	2183124	2184398	+	GCF_000478885.1_01752	hipA	Serine/threonine-protein kinase toxin HipA	COG:COG3550, EC:2.7.11.1, UserProtein:GCF_000478885.1_01752
contig_1	cds	2184654	2185106	+	GCF_000478885.1_01753		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L502, UserProtein:GCF_000478885.1_01753
contig_1	cds	2185255	2186007	+	GCF_000478885.1_01754	baiA	3-alpha-hydroxycholanate dehydrogenase (NADP(+))	EC:1.1.1.392, SO:0001217, UniRef:UniRef50_A7B3K3, UserProtein:GCF_000478885.1_01754
contig_1	cds	2186271	2187755	-	GCF_000478885.1_01755		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4S2ET33, UserProtein:GCF_000478885.1_01755
contig_1	cds	2187921	2189768	-	GCF_000478885.1_01756	urdA_5	Urocanate reductase	COG:COG1053, EC:1.3.99.33, SO:0001217, UniRef:UniRef50_C8WLE3, UserProtein:GCF_000478885.1_01756
contig_1	cds	2190117	2191814	+	GCF_000478885.1_01757	cdr	Coenzyme A disulfide reductase	EC:1.8.1.14, SO:0001217, UniRef:UniRef50_A0A5K1IRW6, UserProtein:GCF_000478885.1_01757
contig_1	cds	2191889	2192683	-	GCF_000478885.1_01758	zupT	Zinc transporter ZupT	COG:COG0428, UserProtein:GCF_000478885.1_01758
contig_1	cds	2192917	2193138	+	GCF_000478885.1_01759		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L506, UserProtein:GCF_000478885.1_01759
contig_1	cds	2193316	2194359	-	GCF_000478885.1_01760		Deoxyguanosinetriphosphate triphosphohydrolase-like protein	SO:0001217, UniRef:UniRef50_D0WEG7, UserProtein:GCF_000478885.1_01760
contig_1	cds	2194549	2195199	+	GCF_000478885.1_01761		hypothetical protein	SO:0001217, UniRef:UniRef50_D1NSA0, UserProtein:GCF_000478885.1_01761
contig_1	cds	2195332	2197242	+	GCF_000478885.1_01762	fbp	Fructose-1,6-bisphosphatase class 3	COG:COG3855, EC:3.1.3.11, SO:0001217, UniRef:UniRef50_F7UU86, UserProtein:GCF_000478885.1_01762
contig_1	cds	2197411	2199012	+	GCF_000478885.1_01763		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KWU9, UserProtein:GCF_000478885.1_01763
contig_1	cds	2199042	2199569	-	GCF_000478885.1_01764	apt	Adenine phosphoribosyltransferase	EC:2.4.2.7, SO:0001217, UniRef:UniRef50_G1WG37, UserProtein:GCF_000478885.1_01764
contig_1	cds	2199700	2200020	-	GCF_000478885.1_01765	glpE	Thiosulfate sulfurtransferase GlpE	EC:2.8.1.1, UserProtein:GCF_000478885.1_01765
contig_1	cds	2200134	2200487	+	GCF_000478885.1_01766		hypothetical protein	SO:0001217, UniRef:UniRef50_R7B8B4, UserProtein:GCF_000478885.1_01766
contig_1	cds	2200644	2202410	+	GCF_000478885.1_01767	asD	Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase	EC:2.6.1.1, SO:0001217, UniRef:UniRef50_A0A7C8FW39, UserProtein:GCF_000478885.1_01767
contig_1	cds	2202414	2203379	-	GCF_000478885.1_01768	arcC1_2	Carbamate kinase 1	EC:2.7.2.2, SO:0001217, UniRef:UniRef50_A0A8D5ZMK7, UserProtein:GCF_000478885.1_01768
contig_1	cds	2203666	2204310	+	GCF_000478885.1_01769		hypothetical protein	SO:0001217, UniRef:UniRef50_A3DBE1, UserProtein:GCF_000478885.1_01769
contig_1	cds	2204378	2204818	-	GCF_000478885.1_01770	elaA	Protein ElaA	COG:COG2153, SO:0001217, UniRef:UniRef50_R5VHX7, UserProtein:GCF_000478885.1_01770
contig_1	cds	2205421	2205636	+	GCF_000478885.1_01771		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1Z5IYJ4, UserProtein:GCF_000478885.1_01771
contig_1	cds	2205778	2206341	+	GCF_000478885.1_01772		hypothetical protein	SO:0001217, UniRef:UniRef50_R7ADJ2, UserProtein:GCF_000478885.1_01772
contig_1	cds	2206415	2208499	-	GCF_000478885.1_01773		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369P4U4, UserProtein:GCF_000478885.1_01773
contig_1	cds	2209021	2210745	-	GCF_000478885.1_01774		hypothetical protein	UserProtein:GCF_000478885.1_01774
contig_1	cds	2210873	2212345	-	GCF_000478885.1_01775		hypothetical protein	UserProtein:GCF_000478885.1_01775
contig_1	cds	2212535	2213224	-	GCF_000478885.1_01776		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4S2EZ93, UserProtein:GCF_000478885.1_01776
contig_1	cds	2213496	2213927	+	GCF_000478885.1_01777	trkA	Trk system potassium uptake protein TrkA	COG:COG0569, SO:0001217, UniRef:UniRef50_R9KX46, UserProtein:GCF_000478885.1_01777
contig_1	cds	2213924	2214505	+	GCF_000478885.1_01778		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KWD0, UserProtein:GCF_000478885.1_01778
contig_1	cds	2214511	2216046	+	GCF_000478885.1_01779	trkH	Trk system potassium uptake protein TrkH	COG:COG0168, SO:0001217, UniRef:UniRef50_R9KWV8, UserProtein:GCF_000478885.1_01779
contig_1	cds	2216036	2216902	+	GCF_000478885.1_01780		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KXB9, UserProtein:GCF_000478885.1_01780
contig_1	cds	2216959	2217252	-	GCF_000478885.1_01781		hypothetical protein	UserProtein:GCF_000478885.1_01781
contig_1	cds	2217530	2218006	-	GCF_000478885.1_01782		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SID1, UserProtein:GCF_000478885.1_01782
contig_1	cds	2218326	2219054	-	GCF_000478885.1_01783	gamA	putative glucosamine-6-phosphate deaminase 2	COG:COG0363, EC:3.5.99.6, SO:0001217, UniRef:UniRef50_A0A174NQR4, UserProtein:GCF_000478885.1_01783
contig_1	cds	2219131	2220831	-	GCF_000478885.1_01784	dauA	C4-dicarboxylic acid transporter DauA	COG:COG0659, SO:0001217, UniRef:UniRef50_V2YC06, UserProtein:GCF_000478885.1_01784
contig_1	cds	2221038	2221838	-	GCF_000478885.1_01785		3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))	COG:COG1028, EC:1.1.1.393, SO:0001217, UniRef:UniRef50_R9LMC8, UserProtein:GCF_000478885.1_01785
contig_1	cds	2222038	2223021	+	GCF_000478885.1_01786		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A174BJ87, UserProtein:GCF_000478885.1_01786
contig_1	cds	2223197	2223646	+	GCF_000478885.1_01787		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2D1TX92, UserProtein:GCF_000478885.1_01787
contig_1	cds	2223751	2225271	+	GCF_000478885.1_01788		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4S4G625, UserProtein:GCF_000478885.1_01788
contig_1	cds	2225473	2226444	-	GCF_000478885.1_01789		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KWW4, UserProtein:GCF_000478885.1_01789
contig_1	cds	2226570	2227025	+	GCF_000478885.1_01790		hypothetical protein	SO:0001217, UniRef:UniRef50_C7N240, UserProtein:GCF_000478885.1_01790
contig_1	cds	2227314	2227730	+	GCF_000478885.1_01791		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A143X7Z0, UserProtein:GCF_000478885.1_01791
contig_1	cds	2228122	2228628	-	GCF_000478885.1_01792		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7K3L4F1, UserProtein:GCF_000478885.1_01792
contig_1	cds	2228775	2229998	-	GCF_000478885.1_01793		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7W5D199, UserProtein:GCF_000478885.1_01793
contig_1	cds	2230158	2231303	+	GCF_000478885.1_01794		hypothetical protein	UserProtein:GCF_000478885.1_01794
contig_1	cds	2231453	2233027	-	GCF_000478885.1_01795		hypothetical protein	UserProtein:GCF_000478885.1_01795
contig_1	cds	2233017	2233760	-	GCF_000478885.1_01796		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A269PB99, UserProtein:GCF_000478885.1_01796
contig_1	cds	2233750	2236881	-	GCF_000478885.1_01797		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4P6LXY3, UserProtein:GCF_000478885.1_01797
contig_1	cds	2236883	2238091	-	GCF_000478885.1_01798		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2N5NEX2, UserProtein:GCF_000478885.1_01798
contig_1	cds	2238085	2240592	-	GCF_000478885.1_01799		hypothetical protein	UserProtein:GCF_000478885.1_01799
contig_1	cds	2240666	2240878	-	GCF_000478885.1_01800		hypothetical protein	SO:0001217, UniRef:UniRef50_D6T202, UserProtein:GCF_000478885.1_01800
contig_1	cds	2241430	2241765	+	GCF_000478885.1_01801		hypothetical protein	UserProtein:GCF_000478885.1_01801
contig_1	cds	2241782	2241994	-	GCF_000478885.1_01802		hypothetical protein	UserProtein:GCF_000478885.1_01802
contig_1	cds	2242251	2243411	-	GCF_000478885.1_01803		IS256 family transposase ISCce2	SO:0001217, UniRef:UniRef50_A0A1Y4VI05, UserProtein:GCF_000478885.1_01803
contig_1	cds	2243579	2244943	-	GCF_000478885.1_01804		hypothetical protein	UserProtein:GCF_000478885.1_01804
contig_1	cds	2246254	2247453	-	GCF_000478885.1_01805		hypothetical protein	UserProtein:GCF_000478885.1_01805
contig_1	cds	2247455	2248123	-	GCF_000478885.1_01806		hypothetical protein	UserProtein:GCF_000478885.1_01806
contig_1	cds	2248308	2249270	+	GCF_000478885.1_01807		hypothetical protein	UserProtein:GCF_000478885.1_01807
contig_1	cds	2249589	2250071	+	GCF_000478885.1_01808	msrAB	Peptide methionine sulfoxide reductase MsrA/MsrB	COG:COG0225, SO:0001217, UniRef:UniRef50_F9DSS0, UserProtein:GCF_000478885.1_01808
contig_1	cds	2250097	2250768	-	GCF_000478885.1_01809		hypothetical protein	SO:0001217, UniRef:UniRef50_N2BVG6, UserProtein:GCF_000478885.1_01809
contig_1	cds	2250855	2252459	-	GCF_000478885.1_01810	guaA_1	GMP synthase [glutamine-hydrolyzing]	EC:6.3.5.2, SO:0001217, UniRef:UniRef50_A0A164EI23, UserProtein:GCF_000478885.1_01810
contig_1	cds	2252642	2253517	-	GCF_000478885.1_01811		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KXE9, UserProtein:GCF_000478885.1_01811
contig_1	cds	2253692	2254069	-	GCF_000478885.1_01812	glpE	Thiosulfate sulfurtransferase GlpE	EC:2.8.1.1, SO:0001217, UniRef:UniRef50_R9KX74, UserProtein:GCF_000478885.1_01812
contig_1	cds	2254378	2254782	+	GCF_000478885.1_01813		hypothetical protein	UserProtein:GCF_000478885.1_01813
contig_1	cds	2254853	2255080	+	GCF_000478885.1_01814		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A136WGJ8, UserProtein:GCF_000478885.1_01814
contig_1	cds	2255089	2257116	+	GCF_000478885.1_01815	cadA	Cadmium, zinc and cobalt-transporting ATPase	COG:COG2217, EC:3.6.3.3, SO:0001217, UniRef:UniRef50_A0A380LRS7, UserProtein:GCF_000478885.1_01815
contig_1	cds	2257328	2258578	+	GCF_000478885.1_01816		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4T9T8K4, UserProtein:GCF_000478885.1_01816
contig_1	cds	2258661	2259578	+	GCF_000478885.1_01817		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KWG6, UserProtein:GCF_000478885.1_01817
contig_1	cds	2259821	2260198	-	GCF_000478885.1_01818	rplL	50S ribosomal protein L7/L12	SO:0001217, UniRef:UniRef50_A7I3U0, UserProtein:GCF_000478885.1_01818
contig_1	cds	2260290	2260811	-	GCF_000478885.1_01819	rplJ	50S ribosomal protein L10	COG:COG0244, SO:0001217, UniRef:UniRef50_F7UYP5, UserProtein:GCF_000478885.1_01819
contig_1	cds	2261219	2262676	-	GCF_000478885.1_01820		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L558, UserProtein:GCF_000478885.1_01820
contig_1	cds	2263109	2264737	-	GCF_000478885.1_01821		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0B012, UserProtein:GCF_000478885.1_01821
contig_1	cds	2265028	2267223	-	GCF_000478885.1_01822		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WKD3, UserProtein:GCF_000478885.1_01822
contig_1	cds	2267397	2267804	-	GCF_000478885.1_01823	vapC2	Ribonuclease VapC2	COG:COG1487, EC:3.1.-.-, SO:0001217, UniRef:UniRef50_A0A7K3XYS3, UserProtein:GCF_000478885.1_01823
contig_1	cds	2267814	2268047	-	GCF_000478885.1_01824		hypothetical protein	UserProtein:GCF_000478885.1_01824
contig_1	cds	2268189	2269505	-	GCF_000478885.1_01825	hisS	Histidine--tRNA ligase	COG:COG0124, EC:6.1.1.21, SO:0001217, UniRef:UniRef50_A0A7X5DBV3, UserProtein:GCF_000478885.1_01825
contig_1	cds	2269674	2270783	-	GCF_000478885.1_01826	leuB	3-isopropylmalate dehydrogenase	COG:COG0473, EC:1.1.1.85, SO:0001217, UniRef:UniRef50_A0A7K3KNZ4, UserProtein:GCF_000478885.1_01826
contig_1	cds	2270785	2271285	-	GCF_000478885.1_01827	dmdB	2,3-dimethylmalate dehydratase small subunit	EC:4.2.1.85, SO:0001217, UniRef:UniRef50_A6LPX5, UserProtein:GCF_000478885.1_01827
contig_1	cds	2271297	2272583	-	GCF_000478885.1_01828	dmdA	2,3-dimethylmalate dehydratase large subunit	EC:4.2.1.85, SO:0001217, UniRef:UniRef50_A0A7C5RXL7, UserProtein:GCF_000478885.1_01828
contig_1	cds	2272985	2273887	-	GCF_000478885.1_01829		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KX89, UserProtein:GCF_000478885.1_01829
contig_1	cds	2273889	2274944	-	GCF_000478885.1_01830	sdsA	All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)	EC:2.5.1.84, SO:0001217, UniRef:UniRef50_A0A3N0ABV1, UserProtein:GCF_000478885.1_01830
contig_1	cds	2275115	2275420	-	GCF_000478885.1_01831		hypothetical protein	UserProtein:GCF_000478885.1_01831
contig_1	cds	2275410	2275676	-	GCF_000478885.1_01832		hypothetical protein	UserProtein:GCF_000478885.1_01832
contig_1	cds	2275980	2276711	-	GCF_000478885.1_01833		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7K3KLY4, UserProtein:GCF_000478885.1_01833
contig_1	cds	2276722	2277504	-	GCF_000478885.1_01834		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369P515, UserProtein:GCF_000478885.1_01834
contig_1	cds	2277541	2278203	-	GCF_000478885.1_01835	ttrB_2	Tetrathionate reductase subunit B	COG:COG0437, SO:0001217, UniRef:UniRef50_A0A7K3KKZ5, UserProtein:GCF_000478885.1_01835
contig_1	cds	2278218	2280698	-	GCF_000478885.1_01836	dmsA	Dimethyl sulfoxide reductase DmsA	COG:COG0243, EC:1.8.5.3, SO:0001217, UniRef:UniRef50_F0HMM2, UserProtein:GCF_000478885.1_01836
contig_1	cds	2281008	2282366	-	GCF_000478885.1_01837		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L5J2, UserProtein:GCF_000478885.1_01837
contig_1	cds	2282547	2283257	-	GCF_000478885.1_01838	walR	Transcriptional regulatory protein WalR	COG:COG0745, SO:0001217, UniRef:UniRef50_I4A487, UserProtein:GCF_000478885.1_01838
contig_1	cds	2283343	2285058	-	GCF_000478885.1_01839	sasA	Adaptive-response sensory-kinase SasA	EC:2.7.-.-, SO:0001217, UniRef:UniRef50_R9KV42, UserProtein:GCF_000478885.1_01839
contig_1	cds	2285294	2285965	+	GCF_000478885.1_01840		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SMZ4, UserProtein:GCF_000478885.1_01840
contig_1	cds	2286202	2287152	-	GCF_000478885.1_01842	ppx2	Exopolyphosphatase 2	COG:COG0248, EC:3.6.1.11, SO:0001217, UniRef:UniRef50_A0A7W5D1S9, UserProtein:GCF_000478885.1_01842
contig_1	cds	2287178	2288116	-	GCF_000478885.1_01843		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L572, UserProtein:GCF_000478885.1_01843
contig_1	cds	2288216	2288596	-	GCF_000478885.1_01844	mntR	Transcriptional regulator MntR	COG:COG1321, SO:0001217, UniRef:UniRef50_K0YKP2, UserProtein:GCF_000478885.1_01844
contig_1	cds	2288706	2289008	-	GCF_000478885.1_01845		hypothetical protein	UserProtein:GCF_000478885.1_01845
contig_1	cds	2289025	2291361	-	GCF_000478885.1_01846	feoB	Fe(2+) transporter FeoB	COG:COG0370, SO:0001217, UniRef:UniRef50_G4D141, UserProtein:GCF_000478885.1_01846
contig_1	cds	2291508	2291738	-	GCF_000478885.1_01847		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3A4CQX0, UserProtein:GCF_000478885.1_01847
contig_1	cds	2291885	2292166	-	GCF_000478885.1_01848		hypothetical protein	UserProtein:GCF_000478885.1_01848
contig_1	cds	2292364	2293938	+	GCF_000478885.1_01849	thrC	Threonine synthase	COG:COG0498, EC:4.2.3.1, SO:0001217, UniRef:UniRef50_A0A7X7PSR0, UserProtein:GCF_000478885.1_01849
contig_1	cds	2293967	2294311	+	GCF_000478885.1_01850		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UVU6, UserProtein:GCF_000478885.1_01850
contig_1	cds	2294308	2294601	-	GCF_000478885.1_01851		hypothetical protein	UserProtein:GCF_000478885.1_01851
contig_1	cds	2295071	2295517	-	GCF_000478885.1_01852		hypothetical protein	UserProtein:GCF_000478885.1_01852
contig_1	cds	2295517	2295957	-	GCF_000478885.1_01853		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L580, UserProtein:GCF_000478885.1_01853
contig_1	cds	2295961	2298102	-	GCF_000478885.1_01854		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SMY4, UserProtein:GCF_000478885.1_01854
contig_1	cds	2298053	2298568	-	GCF_000478885.1_01855		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KWJ1, UserProtein:GCF_000478885.1_01855
contig_1	cds	2298771	2299013	-	GCF_000478885.1_01856		hypothetical protein	UserProtein:GCF_000478885.1_01856
contig_1	cds	2299044	2299994	-	GCF_000478885.1_01857		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L585, UserProtein:GCF_000478885.1_01857
contig_1	cds	2299994	2300980	-	GCF_000478885.1_01858		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KXA7, UserProtein:GCF_000478885.1_01858
contig_1	cds	2300944	2302275	-	GCF_000478885.1_01859		hypothetical protein	SO:0001217, UniRef:UniRef50_K0YJP7, UserProtein:GCF_000478885.1_01859
contig_1	cds	2302288	2303604	-	GCF_000478885.1_01860		hypothetical protein	UserProtein:GCF_000478885.1_01860
contig_1	cds	2303601	2304416	-	GCF_000478885.1_01861		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SN72, UserProtein:GCF_000478885.1_01861
contig_1	cds	2304852	2306072	-	GCF_000478885.1_01863		hypothetical protein	UserProtein:GCF_000478885.1_01863
contig_1	cds	2306059	2307246	-	GCF_000478885.1_01864		hypothetical protein	UserProtein:GCF_000478885.1_01864
